,Democrats_12(Votes),Republicans_12(Votes),Democrats_16(Votes),Republicans_16(Votes),Fips
1709,6089.0,9811.0,4408.0,11681.0,17081
1710,5728.0,7096.0,4325.0,8538.0,18077
1711,324.0,1603.0,257.0,1651.0,20069
1712,787.0,1513.0,475.0,1776.0,17009
1713,174.0,805.0,118.0,813.0,20025
1714,27939.0,56761.0,24314.0,55593.0,24013
1715,11315.0,8899.0,10241.0,9727.0,23015
1716,2132.0,7506.0,1524.0,8809.0,1019
1717,2202.0,6132.0,1874.0,6733.0,1007
1718,5720.0,18910.0,4745.0,19807.0,22113
1719,851.0,2847.0,684.0,3150.0,5109
1720,9898.0,14911.0,9347.0,15636.0,13255
1721,6862.0,6940.0,4672.0,8226.0,19011
1722,5907.0,4177.0,3837.0,5821.0,19097
1723,4144.0,4569.0,3070.0,5193.0,19095
1724,6256.0,4622.0,5238.0,5332.0,19191
1725,2452.0,2420.0,1643.0,3060.0,19115
1726,1028.0,1108.0,565.0,1393.0,19003
1727,28460.0,44662.0,22765.0,54377.0,12017
1728,2468.0,4284.0,2371.0,4391.0,5057
1729,1310.0,1592.0,1092.0,1892.0,4011
1730,2095.0,3072.0,1583.0,3262.0,5067
1731,1468.0,4829.0,1407.0,5160.0,5053
1732,25759.0,70022.0,27768.0,74898.0,12019
1733,1845.0,3570.0,1738.0,4119.0,12037
1734,3791.0,4614.0,3485.0,5134.0,6015
1735,4751.0,5355.0,4610.0,6192.0,12051
1736,3912.0,6602.0,3128.0,8104.0,8087
1737,2470.0,4495.0,1688.0,5485.0,47159
1738,25142.0,69850.0,30992.0,68160.0,47187
1739,5133.0,7461.0,4635.0,8598.0,48013
1740,454.0,1524.0,400.0,1836.0,48119
1741,965.0,669.0,1125.0,870.0,48283
1742,2208.0,5288.0,1748.0,5747.0,48293
1743,4350.0,10847.0,3998.0,11984.0,48349
1744,4451.0,13924.0,3935.0,14675.0,48401
1745,131.0,1218.0,103.0,1378.0,48417
1746,8802.0,19692.0,8843.0,21253.0,48469
1747,4235.0,9750.0,4238.0,10149.0,48481
1748,81269.0,34474.0,91879.0,20155.0,51013
1749,9090.0,16718.0,7254.0,18560.0,51067
1750,14122.0,27951.0,10865.0,32499.0,38015
1751,334.0,1025.0,187.0,1098.0,38037
1752,30.0,227.0,16.0,237.0,31005
1753,2199.0,5460.0,2116.0,5935.0,31047
1754,1059.0,2885.0,715.0,3181.0,31107
1755,62015.0,62434.0,60533.0,60456.0,31109
1756,400.0,899.0,279.0,970.0,31133
1757,80142.0,87921.0,79994.0,90447.0,33015
1758,534.0,1580.0,403.0,1828.0,32015
1759,237356.0,169675.0,192065.0,173817.0,36029
1760,502236.0,89462.0,515481.0,58935.0,36061
1761,19512.0,24083.0,17363.0,25241.0,36079
1762,78178.0,74222.0,67561.0,95612.0,36085
1763,7094.0,5889.0,5175.0,6719.0,36099
1764,8930.0,12117.0,6852.0,12528.0,36107
1765,7450.0,8993.0,4286.0,11164.0,39059
1766,219927.0,193326.0,207587.0,169972.0,39061
1767,10470.0,17266.0,7959.0,18563.0,39083
1768,57680.0,58744.0,45056.0,62627.0,39085
1769,18407.0,22242.0,11895.0,26105.0,39157
1770,10537.0,35625.0,11666.0,39969.0,40017
1771,7128.0,18986.0,5834.0,21539.0,40037
1772,4733.0,15177.0,4391.0,15998.0,40047
1773,1175.0,3069.0,882.0,3697.0,40061
1774,3344.0,5466.0,2752.0,5963.0,51101
1775,3191.0,4310.0,2830.0,5089.0,51133
1776,6870.0,9244.0,5955.0,10511.0,51137
1777,3783.0,8324.0,2765.0,10044.0,51197
1778,900.0,1332.0,680.0,1603.0,51640
1779,1679.0,5312.0,1599.0,5089.0,51735
1780,188516.0,133016.0,167943.0,116433.0,53061
1781,5335.0,6562.0,3802.0,7669.0,55137
1782,4005.0,5060.0,2549.0,6574.0,54009
1783,2158.0,5939.0,1763.0,6971.0,54097
1784,1223.0,3136.0,719.0,3437.0,56031
1785,7100.0,8278.0,5378.0,9120.0,26033
1786,11430.0,13621.0,7874.0,16907.0,26117
1787,4681.0,7011.0,3556.0,8266.0,26137
1788,29712.0,40323.0,28502.0,39948.0,27139
1789,5415.0,6049.0,3866.0,6989.0,27157
1790,2465.0,2806.0,1524.0,3382.0,27173
1791,9813.0,27473.0,8505.0,30941.0,29043
1792,12809.0,31349.0,10565.0,35058.0,29097
1793,1740.0,3490.0,1118.0,4124.0,29139
1794,133124.0,171722.0,159416.0,152602.0,13067
1795,2285.0,1985.0,1860.0,1941.0,13093
1796,3440.0,13197.0,3176.0,15171.0,13129
1797,4145.0,11197.0,4082.0,11931.0,13145
1798,1412.0,1733.0,1213.0,1921.0,13197
1799,3785.0,8361.0,3570.0,8821.0,13207
1800,6763.0,6405.0,5349.0,7199.0,19017
1801,5911.0,4450.0,3966.0,5504.0,19019
1802,4616.0,4636.0,2956.0,5688.0,19055
1803,68581.0,47622.0,58481.0,48183.0,19113
1804,1053.0,2284.0,777.0,2673.0,16015
1805,530.0,1744.0,427.0,1777.0,16037
1806,325.0,5195.0,385.0,3901.0,16041
1807,1436.0,3514.0,924.0,3973.0,17079
1808,13451.0,9408.0,9939.0,10658.0,17095
1809,67285.0,50125.0,60180.0,53479.0,17163
1810,10647.0,17909.0,8539.0,21503.0,17199
1811,21112.0,44312.0,22595.0,48326.0,18063
1812,7613.0,10838.0,5124.0,13895.0,18065
1813,6137.0,11260.0,4798.0,12286.0,18099
1814,4507.0,9005.0,3356.0,10637.0,18133
1815,8793.0,15351.0,9086.0,19133.0,18173
1816,10591.0,14321.0,8322.0,16028.0,18177
1817,4420.0,10258.0,3379.0,11357.0,18183
1818,3057.0,8399.0,2669.0,8311.0,20051
1819,3449.0,8545.0,3183.0,8407.0,20113
1820,593.0,2553.0,454.0,2544.0,20167
1821,71977.0,106506.0,66716.0,101319.0,20173
1822,252.0,1749.0,215.0,1564.0,20189
1823,1636.0,5650.0,550.0,2747.0,20205
1824,1403.0,3247.0,1042.0,3612.0,21219
1825,12956.0,34988.0,12638.0,35451.0,22015
1826,9623.0,28592.0,8423.0,31958.0,22057
1827,7978.0,2792.0,8338.0,2474.0,25007
1828,55146.0,58798.0,51891.0,56472.0,24021
1829,28989.0,22232.0,22975.0,28189.0,23001
1830,7188.0,16250.0,6005.0,17826.0,40125
1831,862.0,4930.0,855.0,4615.0,40139
1832,102652.0,62509.0,100497.0,66218.0,41039
1833,37055.0,42344.0,30225.0,46081.0,42007
1834,24249.0,35163.0,17798.0,40510.0,42021
1835,5409.0,11979.0,4487.0,14369.0,42061
1836,10210.0,12786.0,9247.0,16035.0,42103
1837,3042.0,4757.0,2355.0,5157.0,46035
1838,1300.0,1670.0,919.0,1854.0,46115
1839,1669.0,3783.0,1302.0,3977.0,47033
1840,1303.0,2874.0,894.0,3580.0,47039
1841,5603.0,10262.0,4372.0,11526.0,47051
1842,1643.0,2516.0,998.0,3626.0,47061
1843,29257.0,21220.0,25308.0,16573.0,4005
1844,660.0,1458.0,636.0,1554.0,5013
1845,159296.0,144197.0,151885.0,130233.0,8059
1846,23846.0,47472.0,20958.0,48129.0,8077
1847,99896.0,30880.0,86650.0,17531.0,6041
1848,15511.0,30278.0,13197.0,32803.0,1015
1849,4174.0,5587.0,3761.0,6744.0,12027
1850,4685.0,5075.0,4108.0,5539.0,26019
1851,33465.0,38209.0,29496.0,38646.0,26021
1852,9591.0,12659.0,7270.0,14241.0,26027
1853,5831.0,7286.0,4302.0,8680.0,26031
1854,54381.0,42720.0,44395.0,45469.0,26145
1855,1276.0,871.0,930.0,991.0,27087
1856,4819.0,6719.0,2783.0,8485.0,27153
1857,2814.0,4284.0,1933.0,5270.0,29143
1858,6425.0,18181.0,4988.0,20546.0,29145
1859,697.0,1174.0,354.0,1505.0,29197
1860,5494.0,19101.0,5044.0,18493.0,28073
1861,10786.0,10457.0,8518.0,9420.0,28149
1862,15232.0,18345.0,12053.0,19343.0,30013
1863,49.0,240.0,30.0,276.0,30069
1864,170.0,833.0,127.0,880.0,30075
1865,18490.0,32243.0,17156.0,36342.0,37133
1866,22650.0,38775.0,19208.0,42388.0,37159
1867,34712.0,36855.0,31291.0,39738.0,38017
1868,215.0,763.0,120.0,809.0,31049
1869,7161.0,12646.0,6142.0,14139.0,31079
1870,59.0,330.0,40.0,355.0,31091
1871,236618.0,64406.0,231031.0,62059.0,34013
1872,1488.0,557.0,962.0,591.0,35019
1873,15855.0,28849.0,12826.0,27879.0,35045
1874,9601.0,14607.0,6946.0,15986.0,36037
1875,8493.0,9334.0,5961.0,10579.0,36057
1876,18307.0,8543.0,15552.0,10816.0,39009
1877,12504.0,14265.0,7748.0,16563.0,39101
1878,2814.0,3179.0,1711.0,4315.0,39115
1879,32909.0,76564.0,33036.0,75947.0,39165
1880,264.0,659.0,224.0,714.0,40057
1881,1240.0,1612.0,943.0,2099.0,47169
1882,216.0,793.0,128.0,755.0,48125
1883,8118.0,24010.0,10225.0,24976.0,48135
1884,2265.0,5880.0,1978.0,6205.0,48225
1885,3423.0,9957.0,2582.0,10578.0,48241
1886,119.0,1044.0,135.0,1159.0,48295
1887,253071.0,348920.0,288001.0,345683.0,48439
1888,3042.0,574.0,2633.0,692.0,48507
1889,7276.0,6151.0,6425.0,7143.0,51033
1890,3685.0,8736.0,2557.0,10653.0,51035
1891,830.0,1757.0,541.0,2139.0,51045
1892,13965.0,21034.0,12960.0,22110.0,51061
1893,3555.0,7246.0,3545.0,8117.0,51127
1894,6953.0,9215.0,6208.0,10507.0,51109
1895,2628.0,2687.0,2207.0,2910.0,53059
1896,33217.0,42239.0,28484.0,39593.0,53077
1897,6033.0,3603.0,4953.0,4125.0,55007
1898,818.0,1319.0,456.0,2023.0,54013
1899,3778.0,5741.0,2069.0,7597.0,54053
1900,676.0,1427.0,383.0,1903.0,54105
1901,1089.0,5043.0,668.0,5520.0,56009
1902,1287.0,7144.0,1105.0,6779.0,56023
1903,2927.0,11234.0,2535.0,11115.0,56029
1904,5712.0,10835.0,4841.0,12035.0,37113
1905,24313.0,23842.0,23024.0,23142.0,37127
1906,14773.0,45160.0,13074.0,49156.0,37151
1907,660.0,1465.0,431.0,1433.0,38069
1908,1075.0,879.0,693.0,1088.0,38081
1909,568.0,1574.0,348.0,1709.0,31129
1910,10291.0,12394.0,9610.0,13125.0,32510
1911,1128.0,1932.0,752.0,1795.0,36041
1912,36844.0,26568.0,30870.0,27268.0,36093
1913,11523.0,11085.0,8238.0,12770.0,36115
1914,17914.0,29502.0,12815.0,29858.0,39003
1915,5791.0,12009.0,3943.0,13466.0,39027
1916,19659.0,30589.0,17165.0,29577.0,39055
1917,14541.0,13755.0,9733.0,16045.0,39143
1918,244.0,2062.0,176.0,1987.0,40007
1919,649.0,1710.0,411.0,1892.0,40029
1920,488.0,1344.0,323.0,1482.0,40055
1921,35166.0,50973.0,35243.0,47633.0,6017
1922,125091.0,49981.0,124715.0,38766.0,8013
1923,1603.0,2344.0,1271.0,2996.0,12043
1924,469684.0,108182.0,486351.0,91189.0,6001
1925,1671.0,8651.0,1672.0,9751.0,13311
1926,42573.0,27510.0,39602.0,26901.0,13215
1927,1499.0,6114.0,1243.0,7054.0,13119
1928,11888.0,8136.0,8178.0,9479.0,19057
1929,3700.0,4554.0,2851.0,4895.0,19021
1930,6773.0,7615.0,4712.0,8979.0,27119
1931,2772.0,4409.0,1856.0,5451.0,27135
1932,8706.0,9903.0,6239.0,11198.0,27147
1933,7812.0,1435.0,5820.0,1151.0,28051
1934,665.0,1207.0,476.0,1237.0,30091
1935,859.0,1306.0,553.0,1540.0,27077
1936,28359.0,51850.0,26293.0,54182.0,22019
1937,5436.0,6548.0,4764.0,6789.0,22077
1938,268.0,1097.0,224.0,1048.0,20093
1939,2810.0,5664.0,1910.0,7268.0,21081
1940,256.0,1056.0,185.0,1013.0,20065
1941,218.0,1209.0,160.0,1216.0,20135
1942,1238.0,1758.0,749.0,2443.0,21077
1943,5022.0,10402.0,3672.0,12322.0,21157
1944,143.0,767.0,102.0,705.0,20033
1945,686.0,1431.0,449.0,1657.0,21105
1946,101950.0,57821.0,102935.0,57697.0,23005
1947,3387.0,5846.0,3157.0,6286.0,22083
1948,27072.0,9344.0,24369.0,10327.0,25011
1949,2194.0,7738.0,1703.0,7877.0,22085
1950,19711.0,26797.0,15786.0,26889.0,24037
1951,6856.0,7580.0,5281.0,8505.0,26105
1952,16290.0,16141.0,13258.0,17890.0,26159
1953,11425.0,14240.0,7493.0,17421.0,26157
1954,5052.0,28999.0,3730.0,32734.0,1043
1955,3830.0,7097.0,3137.0,8153.0,5059
1956,12979.0,17671.0,12902.0,17446.0,6031
1957,5822.0,14439.0,3663.0,16643.0,1071
1958,10500.0,8278.0,9577.0,9210.0,1113
1959,6557.0,21651.0,4486.0,24208.0,1127
1960,2037.0,4774.0,1377.0,5077.0,5089
1961,2039.0,9175.0,1522.0,9967.0,1061
1962,1777.0,4817.0,1234.0,5230.0,1027
1963,906.0,1815.0,657.0,1944.0,40141
1964,5211.0,5229.0,4634.0,5721.0,41065
1965,135291.0,93974.0,137818.0,75903.0,41067
1966,11156.0,33474.0,10327.0,36096.0,45077
1967,1092.0,1451.0,703.0,1680.0,46077
1968,1411.0,2715.0,961.0,2937.0,46125
1969,1564.0,3309.0,1126.0,4006.0,47015
1970,6261.0,18653.0,5202.0,20410.0,47035
1971,3321.0,8814.0,2425.0,9525.0,47131
1972,34421.0,70862.0,43075.0,72653.0,48039
1973,265.0,832.0,164.0,891.0,48191
1974,159.0,1788.0,171.0,1730.0,48195
1975,2110.0,6453.0,1768.0,6635.0,48227
1976,1677.0,4112.0,978.0,2961.0,48351
1977,1811.0,7393.0,1700.0,8222.0,48363
1978,519.0,3104.0,452.0,3241.0,48399
1979,971.0,2956.0,807.0,3166.0,48487
1980,451.0,3448.0,436.0,2759.0,49023
1981,315273.0,206773.0,354485.0,157837.0,51059
1982,832.0,13445.0,1201.0,8941.0,16065
1983,153757.0,129764.0,168186.0,108608.0,17097
1984,10714.0,7785.0,6195.0,8762.0,19111
1985,2023.0,3451.0,1202.0,4139.0,17061
1986,2375.0,2380.0,1688.0,2819.0,19073
1987,2565.0,5132.0,1778.0,5634.0,17045
1988,4095.0,5912.0,3051.0,6743.0,19059
1989,2591.0,5144.0,1873.0,5620.0,17023
1990,2521.0,3317.0,1582.0,3972.0,19081
1991,1972.0,3099.0,1251.0,3564.0,19091
1992,5058.0,6776.0,3490.0,8616.0,17135
1993,9464.0,10946.0,6532.0,14194.0,17117
1994,1095.0,1528.0,748.0,1777.0,17175
1995,1514.0,5988.0,1048.0,6963.0,17191
1996,2621.0,5317.0,1960.0,6010.0,18049
1997,4928.0,9487.0,3720.0,11079.0,18051
1998,5779.0,11622.0,4210.0,14034.0,18093
1999,24407.0,26769.0,18595.0,32376.0,18095
2000,358.0,875.0,313.0,964.0,20017
2001,456.0,1811.0,427.0,1755.0,20067
2002,7040.0,13840.0,6084.0,13367.0,20169
2003,3075.0,4692.0,2791.0,5569.0,21017
2004,4471.0,7703.0,4281.0,8040.0,21021
2005,1859.0,3556.0,1164.0,4604.0,21191
2006,2047.0,8040.0,2136.0,8158.0,21193
2007,6560.0,19931.0,5638.0,21159.0,22001
2008,102656.0,92292.0,102711.0,84620.0,22033
2009,70384.0,102536.0,73540.0,100292.0,22051
2010,223896.0,59999.0,241212.0,50042.0,25025
2011,7257.0,7976.0,5695.0,7938.0,24019
2012,4149.0,4530.0,3098.0,5403.0,23021
2013,61799.0,87643.0,62597.0,101888.0,12069
2014,67239.0,40592.0,85287.0,50252.0,12097
2015,114622.0,131577.0,117182.0,157216.0,12105
2016,1197.0,2527.0,1004.0,2950.0,13049
2017,3973.0,9243.0,3460.0,9892.0,13071
2018,28441.0,26241.0,30971.0,24803.0,13097
2019,11950.0,20893.0,11738.0,21482.0,13127
2020,2494.0,8443.0,2423.0,9195.0,13195
2021,4660.0,9185.0,3892.0,8680.0,13277
2022,772.0,1366.0,646.0,1421.0,13309
2023,3066.0,3595.0,1985.0,4608.0,19047
2024,1987.0,2254.0,1236.0,2873.0,19117
2025,1402.0,2064.0,843.0,2524.0,19177
2026,8306.0,7589.0,8093.0,7255.0,16057
2027,6451.0,9967.0,4828.0,10699.0,16069
2028,9883.0,11096.0,8952.0,12261.0,17007
2029,8134.0,8164.0,6010.0,9264.0,17011
2030,1488537.0,495542.0,1528582.0,440213.0,17031
2031,742.0,1535.0,419.0,1650.0,17069
2032,3667.0,6039.0,2673.0,7737.0,17083
2033,2144.0,3784.0,1476.0,4453.0,17139
2034,3194.0,11112.0,2893.0,13151.0,40087
2035,1813.0,4232.0,1341.0,4716.0,40117
2036,4193.0,9578.0,3061.0,10888.0,40135
2037,266.0,545.0,153.0,583.0,41069
2038,28550.0,59761.0,26834.0,61388.0,42019
2039,724.0,1359.0,469.0,1495.0,42023
2040,10937.0,14236.0,8502.0,17387.0,42037
2041,18995.0,43260.0,17322.0,49554.0,42055
2042,4273.0,11939.0,3563.0,14050.0,42087
2043,3297.0,838.0,2722.0,788.0,45005
2044,9091.0,7071.0,7635.0,7246.0,45027
2045,38885.0,72127.0,36731.0,83819.0,45051
2046,1002.0,3073.0,693.0,3355.0,46019
2047,1493.0,2034.0,970.0,2381.0,46051
2048,599.0,1507.0,391.0,1600.0,46053
2049,138.0,940.0,77.0,936.0,46055
2050,2302.0,1883.0,1539.0,2142.0,46109
2051,1561.0,5243.0,1100.0,6032.0,47049
2052,1447.0,3117.0,890.0,3579.0,47101
2053,17331.0,25565.0,16452.0,27278.0,37085
2054,9374.0,18954.0,7451.0,21694.0,37161
2055,6826.0,9634.0,6520.0,10441.0,37175
2056,13002.0,13861.0,13953.0,13521.0,37189
2057,230.0,769.0,118.0,879.0,38013
2058,607.0,1030.0,346.0,1237.0,38031
2059,943.0,1678.0,474.0,1991.0,38049
2060,459.0,1035.0,233.0,1095.0,38051
2061,4469.0,8680.0,3077.0,11319.0,38059
2062,62.0,290.0,48.0,323.0,31115
2063,3132.0,6899.0,2606.0,7374.0,31177
2064,102303.0,99991.0,99589.0,100013.0,33011
2065,12166.0,9269.0,10210.0,10796.0,33019
2066,139752.0,68314.0,145412.0,67582.0,34039
2067,389936.0,289053.0,401068.0,319571.0,32003
2068,12649.0,16569.0,8717.0,18668.0,36009
2069,17007.0,13454.0,12202.0,16194.0,36011
2070,11273.0,13282.0,7289.0,15664.0,36043
2071,65793.0,57428.0,63454.0,57148.0,36087
2072,27244.0,11107.0,25555.0,9647.0,36109
2073,4557.0,7750.0,2564.0,9567.0,39053
2074,16383.0,34606.0,12832.0,36311.0,39109
2075,3035.0,3548.0,1647.0,4781.0,39111
2076,8805.0,16289.0,7530.0,17601.0,39159
2077,173.0,1261.0,131.0,1307.0,40059
2078,7106.0,11727.0,4799.0,14094.0,26059
2079,42737.0,88166.0,46276.0,90456.0,26139
2080,17197.0,15962.0,12547.0,19232.0,26155
2081,1647.0,1748.0,1104.0,2063.0,27051
2082,3008.0,4570.0,1887.0,5137.0,27127
2083,754.0,1978.0,436.0,2323.0,29035
2084,698.0,1205.0,379.0,1413.0,29103
2085,7734.0,14332.0,5561.0,18111.0,29113
2086,1396.0,3743.0,830.0,4520.0,29181
2087,71838.0,110784.0,68225.0,120899.0,29183
2088,3927.0,5126.0,2847.0,4288.0,28007
2089,2051.0,2041.0,1713.0,2240.0,28009
2090,3239.0,1789.0,2827.0,1778.0,28069
2091,2804.0,9448.0,2123.0,9442.0,28115
2092,978.0,1758.0,729.0,1676.0,30015
2093,13892.0,28309.0,13233.0,30079.0,30029
2094,4044.0,5475.0,3699.0,5432.0,13189
2095,2270.0,1907.0,1970.0,2034.0,13289
2096,3900.0,7941.0,3436.0,8508.0,13299
2097,1164.0,2596.0,780.0,3101.0,16009
2098,1611.0,1802.0,1079.0,2135.0,19009
2099,1790.0,2114.0,1127.0,2456.0,19001
2100,204349.0,88461.0,175634.0,90296.0,15003
2101,47224.0,14753.0,41258.0,17500.0,15001
2102,15825.0,40846.0,18004.0,44646.0,13223
2103,3329.0,4106.0,2163.0,4918.0,19023
2104,5596.0,10524.0,3939.0,12394.0,17027
2105,7254.0,10267.0,4711.0,13101.0,17055
2106,13319.0,9864.0,11619.0,10889.0,17077
2107,1926.0,2458.0,2157.0,2161.0,16081
2108,2100.0,3948.0,1808.0,4230.0,17129
2109,9451.0,11343.0,8021.0,13417.0,17063
2110,2858.0,5585.0,1969.0,6146.0,17033
2111,1641.0,3509.0,1028.0,4200.0,17035
2112,7393.0,10248.0,7079.0,11283.0,37055
2113,18310.0,8546.0,16152.0,8219.0,37065
2114,1163.0,1193.0,956.0,1275.0,37095
2115,8215.0,5831.0,7279.0,6212.0,37165
2116,1235.0,868.0,842.0,927.0,38005
2117,89.0,472.0,58.0,492.0,38007
2118,414.0,1280.0,227.0,1445.0,38011
2119,1670.0,3141.0,1070.0,3827.0,38055
2120,1166.0,3152.0,616.0,3715.0,38057
2121,163.0,642.0,94.0,644.0,38083
2122,928.0,3044.0,560.0,3203.0,31101
2123,26876.0,38687.0,28797.0,38565.0,34019
2124,23812.0,27971.0,17281.0,29418.0,36013
2125,10482.0,8695.0,7976.0,9207.0,36023
2126,14806.0,14119.0,11366.0,14284.0,36113
2127,4488.0,4798.0,3219.0,5180.0,36123
2128,23803.0,18298.0,15191.0,22755.0,39007
2129,37292.0,60194.0,39584.0,55660.0,39041
2130,5166.0,7904.0,3142.0,9618.0,39079
2131,7033.0,7627.0,4072.0,9978.0,39127
2132,2359.0,7446.0,2102.0,7818.0,40039
2133,226.0,1575.0,155.0,1610.0,40045
2134,4786.0,14833.0,3878.0,17293.0,40051
2135,24499.0,30245.0,21686.0,32320.0,47125
2136,3548.0,8605.0,2770.0,9001.0,47183
2137,525.0,3600.0,394.0,3785.0,48009
2138,10196.0,24869.0,8831.0,24913.0,48037
2139,2141.0,762.0,2173.0,974.0,48127
2140,2243.0,6490.0,2090.0,6347.0,48189
2141,919.0,3154.0,739.0,3450.0,48297
2142,3980.0,8040.0,3357.0,8147.0,48321
2143,8286.0,35689.0,9993.0,36896.0,48329
2144,8120.0,27113.0,9633.0,28396.0,48397
2145,1059.0,2602.0,424.0,1295.0,48445
2146,9294.0,26878.0,9117.0,27376.0,48451
2147,581.0,5698.0,500.0,5505.0,49013
2148,9451.0,23624.0,8108.0,26152.0,51015
2149,6469.0,12538.0,5269.0,14078.0,51171
2150,3661.0,13843.0,2895.0,15160.0,51185
2151,6452.0,9869.0,5165.0,11762.0,51187
2152,5711.0,4499.0,4597.0,5338.0,53049
2153,2508.0,3952.0,1932.0,4364.0,53051
2154,62526.0,64836.0,53358.0,67192.0,55009
2155,6242.0,5411.0,4100.0,7188.0,55057
2156,332438.0,154924.0,288986.0,126091.0,55079
2157,10073.0,12094.0,7568.0,13864.0,55095
2158,45449.0,42122.0,37054.0,43447.0,55139
2159,2109.0,3959.0,1429.0,4614.0,54047
2160,9952.0,13404.0,7969.0,15029.0,40101
2161,5734.0,7303.0,4533.0,9701.0,42035
2162,1483.0,2230.0,935.0,2382.0,46023
2163,435.0,1063.0,329.0,1148.0,46117
2164,12934.0,35441.0,12085.0,37385.0,47009
2165,2645.0,7015.0,1847.0,7839.0,47109
2166,1398.0,2564.0,853.0,3159.0,29137
2167,1157.0,1931.0,540.0,2402.0,29179
2168,1833.0,3373.0,1172.0,3638.0,30017
2169,582.0,1440.0,399.0,1495.0,30101
2170,1882.0,5766.0,1670.0,6226.0,37011
2171,32849.0,49557.0,35048.0,53224.0,37025
2172,3016.0,2602.0,2541.0,2657.0,51057
2173,7766.0,8694.0,6890.0,9698.0,51083
2174,41564.0,53978.0,31546.0,68973.0,29099
2175,4017.0,11421.0,2898.0,13084.0,29109
2176,1733.0,2835.0,1016.0,3539.0,29085
2177,7934.0,14235.0,6571.0,14981.0,6103
2178,450818.0,174843.0,483472.0,137452.0,6085
2179,266.0,212.0,265.0,215.0,8111
2180,3158.0,12153.0,2379.0,13222.0,1039
2181,3647.0,4382.0,1719.0,2988.0,8089
2182,6704.0,13174.0,5275.0,15066.0,8043
2183,10527.0,20350.0,10474.0,22798.0,5031
2184,6871.0,7626.0,5763.0,7803.0,1017
2185,5553.0,7353.0,5163.0,8067.0,22031
2186,17777.0,15196.0,13377.0,19419.0,23003
2187,3490.0,3641.0,3129.0,3756.0,22013
2188,1661.0,5310.0,1453.0,5904.0,21079
2189,1345.0,1385.0,921.0,1607.0,27011
2190,37216.0,60083.0,34378.0,65665.0,26093
2191,1125.0,2290.0,730.0,2763.0,29061
2192,6634.0,11790.0,6276.0,13196.0,21211
2193,32301.0,36298.0,25795.0,39793.0,26075
2194,33918.0,64468.0,29705.0,58862.0,4025
2195,305109.0,262358.0,312517.0,253962.0,6071
2196,4521.0,804.0,4006.0,838.0,1063
2197,3555.0,3439.0,3069.0,3413.0,1035
2198,5912.0,5550.0,4848.0,5431.0,1005
2199,12803.0,29130.0,10350.0,32132.0,1055
2200,467.0,1559.0,278.0,1716.0,8009
2201,3078.0,7224.0,2290.0,7697.0,1111
2202,13323.0,7429.0,12168.0,7304.0,37181
2203,383.0,1435.0,215.0,1672.0,38029
2204,536.0,771.0,298.0,847.0,38039
2205,55.0,346.0,18.0,355.0,31007
2206,5365.0,13570.0,4690.0,14424.0,31019
2207,969.0,2051.0,857.0,2171.0,31037
2208,384.0,1112.0,250.0,1345.0,31061
2209,242.0,829.0,153.0,869.0,31069
2210,882.0,3922.0,522.0,4275.0,31089
2211,1195.0,2166.0,831.0,2387.0,31095
2212,481.0,1106.0,280.0,1257.0,31125
2213,2289.0,2557.0,1630.0,2849.0,31151
2214,42.0,360.0,30.0,344.0,31171
2215,442.0,1258.0,306.0,1320.0,31181
2216,287.0,586.0,192.0,617.0,35011
2217,7090.0,5358.0,6226.0,5251.0,35017
2218,1955.0,595.0,1533.0,662.0,35033
2219,11465.0,3397.0,9534.0,3583.0,35039
2220,8850.0,2303.0,7249.0,2302.0,35047
2221,632.0,1167.0,430.0,1403.0,32027
2222,43986.0,43240.0,32888.0,49223.0,36063
2223,15385.0,17034.0,9483.0,20668.0,39081
2224,9684.0,14037.0,6325.0,16482.0,39129
2225,39453.0,35242.0,31463.0,38978.0,39133
2226,322.0,1761.0,216.0,1931.0,40003
2227,992.0,2824.0,711.0,2884.0,40011
2228,1137.0,2649.0,782.0,3081.0,40069
2229,23073.0,23256.0,19277.0,26269.0,17099
2230,4972.0,4529.0,3578.0,5275.0,19031
2231,3630.0,4638.0,2666.0,5336.0,19121
2232,4680.0,3472.0,3177.0,4371.0,19067
2233,1523.0,2396.0,962.0,2692.0,19151
2234,2099.0,2507.0,1356.0,3121.0,19063
2235,912.0,2230.0,552.0,2528.0,19143
2236,2858.0,4217.0,1946.0,4755.0,19029
2237,18641.0,6121.0,16456.0,7574.0,15007
2238,6704.0,11242.0,5593.0,12559.0,40113
2239,56376.0,60190.0,48803.0,54336.0,41047
2240,67606.0,61446.0,65936.0,71384.0,42095
2241,30720.0,12022.0,26258.0,11909.0,45075
2242,375.0,381.0,238.0,402.0,46095
2243,5482.0,4865.0,4174.0,4912.0,47069
2244,705.0,2053.0,496.0,2325.0,47127
2245,2805.0,4775.0,1943.0,6055.0,47133
2246,36414.0,60846.0,36627.0,64428.0,47149
2247,2069.0,2963.0,1222.0,3864.0,47161
2248,1428.0,2881.0,1260.0,3201.0,48063
2249,1019.0,2591.0,835.0,2636.0,48115
2250,3331.0,980.0,2783.0,1316.0,48131
2251,82.0,84.0,99.0,84.0,48261
2252,45772.0,48966.0,49102.0,50704.0,48355
2253,31.0,459.0,70.0,549.0,48431
2254,579.0,1655.0,462.0,1671.0,48437
2255,109.0,700.0,84.0,715.0,48447
2256,1614.0,4537.0,1154.0,4737.0,48455
